id,gender,area,qualification,income,marital_status,vintage,claim_amount,num_policies,policy,type_of_policy,cltv
58104,Female,Rural,High School,5L-10L,0,5,5292,More than 1,A,Gold,117132
13302,Male,Rural,High School,5L-10L,1,8,3720,1,B,Platinum,47016
2172,Male,Urban,High School,5L-10L,0,7,4327,More than 1,A,Gold,281436
25631,Male,Urban,High School,5L-10L,1,2,2896,1,A,Gold,63204
53834,Male,Urban,High School,5L-10L,0,7,2313,1,B,Gold,39012
87407,Female,Rural,Bachelor,5L-10L,1,3,0,1,B,Gold,42360
521,Male,Urban,High School,More than 10L,1,6,6668,1,B,Gold,38364
50718,Male,Urban,Bachelor,More than 10L,1,7,6203,1,A,Silver,36360
30810,Female,Rural,Bachelor,5L-10L,0,4,0,More than 1,B,Platinum,65736
53010,Male,Rural,High School,More than 10L,0,0,2843,1,B,Silver,33048
65101,Male,Rural,High School,5L-10L,0,3,4020,More than 1,B,Platinum,68568
58893,Female,Rural,Others,More than 10L,0,3,0,More than 1,A,Silver,73596
23821,Female,Urban,Bachelor,5L-10L,1,6,6276,More than 1,A,Platinum,94848
67440,Male,Rural,Bachelor,More than 10L,1,4,0,More than 1,A,Platinum,66696
66585,Male,Rural,Bachelor,2L-5L,0,1,0,More than 1,B,Platinum,57720
88179,Female,Urban,Others,5L-10L,0,6,0,1,A,Platinum,37248
33842,Female,Rural,Bachelor,5L-10L,0,8,8963,More than 1,A,Platinum,68316
43167,Male,Urban,High School,5L-10L,1,1,2651,More than 1,A,Platinum,61728
56427,Female,Urban,High School,5L-10L,1,1,0,More than 1,B,Gold,341268
68662,Male,Rural,High School,More than 10L,1,7,0,More than 1,A,Platinum,59100
41009,Male,Urban,Bachelor,5L-10L,1,6,3876,1,A,Platinum,52488
84630,Female,Urban,High School,5L-10L,0,3,6649,More than 1,A,Platinum,106500
52026,Female,Rural,Others,5L-10L,1,4,0,1,B,Silver,49584
34903,Female,Urban,High School,More than 10L,1,8,3930,More than 1,A,Platinum,85644
321,Female,Rural,High School,5L-10L,1,2,2552,More than 1,A,Gold,59568
71025,Female,Rural,High School,2L-5L,1,2,0,More than 1,B,Silver,96120
21893,Male,Rural,Bachelor,5L-10L,1,4,6956,More than 1,A,Platinum,104556
35400,Male,Urban,High School,<=2L,0,2,6908,More than 1,A,Silver,100140
66419,Male,Urban,Bachelor,2L-5L,1,6,5421,More than 1,A,Platinum,68856
80960,Female,Urban,High School,5L-10L,0,5,16095,1,A,Platinum,35148
7800,Female,Urban,High School,5L-10L,1,7,2345,More than 1,B,Platinum,70296
66228,Female,Rural,Bachelor,5L-10L,1,5,4163,1,B,Silver,45000
27858,Female,Urban,High School,5L-10L,1,1,5269,1,A,Silver,39252
72793,Female,Urban,Bachelor,2L-5L,1,8,5009,More than 1,A,Platinum,105816
27324,Male,Urban,Bachelor,2L-5L,1,4,5183,More than 1,A,Gold,114744
25922,Female,Rural,Bachelor,5L-10L,0,7,2317,More than 1,B,Platinum,75024
12764,Female,Urban,Others,5L-10L,0,5,2549,More than 1,A,Gold,95760
67699,Male,Urban,Bachelor,5L-10L,1,1,7311,More than 1,A,Platinum,97836
28795,Male,Rural,Others,More than 10L,1,1,0,1,A,Platinum,34464
35814,Female,Urban,High School,5L-10L,0,2,4208,More than 1,A,Platinum,89628
54084,Male,Urban,Others,<=2L,0,8,6416,1,A,Silver,33060
25713,Female,Rural,Bachelor,More than 10L,1,0,2469,More than 1,A,Silver,67908
57555,Male,Rural,High School,5L-10L,1,7,2110,1,C,Silver,36144
66033,Male,Urban,High School,5L-10L,1,2,4219,1,A,Gold,51720
28870,Female,Urban,Bachelor,2L-5L,1,4,5746,More than 1,A,Gold,57048
6671,Male,Urban,High School,5L-10L,1,3,5242,1,A,Platinum,31596
23512,Female,Rural,High School,5L-10L,0,1,2009,More than 1,B,Platinum,94512
15155,Male,Urban,High School,5L-10L,0,7,3922,More than 1,A,Platinum,97032
34355,Female,Urban,High School,2L-5L,1,5,8489,1,C,Gold,50736
87855,Male,Urban,High School,5L-10L,1,8,2257,More than 1,B,Platinum,62628
50358,Male,Rural,Bachelor,5L-10L,1,8,2296,1,A,Platinum,37284
12452,Male,Urban,High School,More than 10L,0,8,16568,1,A,Gold,37704
50433,Male,Urban,Bachelor,More than 10L,1,7,10515,More than 1,A,Silver,114732
43488,Male,Urban,High School,5L-10L,1,5,3924,1,A,Gold,47616
76047,Male,Urban,Bachelor,<=2L,1,5,6313,1,A,Platinum,47844
27118,Male,Urban,High School,5L-10L,1,4,4168,More than 1,B,Gold,70260
20621,Male,Urban,High School,2L-5L,0,7,12379,More than 1,B,Silver,103572
48829,Female,Rural,High School,5L-10L,0,4,0,More than 1,A,Silver,71940
48522,Female,Urban,High School,2L-5L,0,7,0,1,B,Gold,32328
25444,Female,Urban,High School,5L-10L,1,7,2284,More than 1,A,Silver,186276
71206,Male,Rural,Bachelor,5L-10L,0,0,5137,1,A,Gold,46452
45182,Female,Rural,Bachelor,More than 10L,1,7,0,More than 1,B,Platinum,72792
65287,Female,Rural,Bachelor,5L-10L,1,6,0,1,C,Platinum,31428
42679,Male,Rural,Bachelor,5L-10L,0,7,0,1,B,Platinum,49356
64506,Female,Urban,High School,2L-5L,1,3,6438,1,A,Platinum,33708
88163,Female,Rural,High School,2L-5L,0,0,2412,More than 1,B,Silver,70164
5451,Male,Urban,High School,More than 10L,1,6,0,More than 1,A,Platinum,98616
88976,Male,Urban,Bachelor,5L-10L,0,4,7550,1,A,Gold,57840
21470,Male,Urban,Bachelor,5L-10L,1,5,3720,More than 1,B,Platinum,59208
83075,Male,Urban,High School,2L-5L,1,2,5717,1,A,Platinum,67116
68985,Female,Urban,High School,More than 10L,1,7,2041,More than 1,B,Platinum,65916
35320,Male,Urban,High School,5L-10L,1,3,6214,More than 1,A,Platinum,100740
74585,Male,Rural,Bachelor,5L-10L,1,7,0,1,B,Platinum,52536
45490,Female,Urban,High School,5L-10L,1,6,9772,More than 1,A,Platinum,101712
28478,Male,Urban,High School,5L-10L,1,2,7622,More than 1,A,Platinum,69264
39595,Male,Rural,Bachelor,5L-10L,0,6,0,More than 1,A,Silver,72840
35231,Male,Urban,Bachelor,5L-10L,0,3,11286,1,A,Platinum,61284
39036,Female,Urban,High School,5L-10L,1,4,6228,1,A,Platinum,32892
43792,Male,Urban,Others,2L-5L,1,3,5214,1,A,Platinum,31752
40574,Female,Urban,Bachelor,5L-10L,1,1,5034,More than 1,A,Silver,63324
80280,Female,Urban,Bachelor,5L-10L,1,1,5331,1,A,Gold,31296
61413,Female,Urban,High School,More than 10L,0,5,4112,More than 1,A,Platinum,93312
55144,Female,Rural,Bachelor,2L-5L,1,8,3196,More than 1,B,Platinum,63600
69361,Male,Urban,Bachelor,5L-10L,1,7,2300,1,B,Gold,43788
80746,Female,Urban,Bachelor,2L-5L,0,8,4732,1,B,Platinum,52824
44209,Male,Urban,Others,More than 10L,0,6,0,1,A,Platinum,31740
195,Female,Rural,High School,5L-10L,1,1,2386,1,C,Platinum,34656
4945,Male,Rural,High School,2L-5L,1,2,3472,1,A,Silver,48672
12696,Male,Urban,Bachelor,5L-10L,1,7,25096,1,A,Silver,40272
23011,Female,Urban,Bachelor,5L-10L,1,7,5710,More than 1,A,Platinum,91560
75492,Male,Urban,Bachelor,5L-10L,0,5,8197,More than 1,A,Platinum,106044
26995,Female,Urban,High School,5L-10L,1,4,3543,More than 1,A,Platinum,97080
5847,Female,Rural,High School,5L-10L,1,8,0,1,B,Platinum,30708
3313,Male,Rural,Bachelor,5L-10L,0,3,0,1,A,Platinum,29460
64458,Male,Rural,High School,2L-5L,1,6,4047,1,B,Silver,73644
88920,Female,Urban,Bachelor,More than 10L,1,5,2194,More than 1,B,Platinum,74196
50918,Male,Rural,Others,5L-10L,0,7,0,1,B,Platinum,55464
84512,Male,Rural,High School,More than 10L,1,5,0,1,A,Gold,44268
2903,Female,Urban,High School,5L-10L,1,4,4351,1,B,Gold,47460
24727,Male,Urban,High School,2L-5L,0,7,7677,More than 1,B,Platinum,342912
53362,Male,Rural,Bachelor,5L-10L,0,7,0,More than 1,B,Platinum,73512
6639,Male,Urban,High School,2L-5L,0,1,3228,More than 1,A,Platinum,62808
42306,Female,Urban,High School,More than 10L,1,7,3939,More than 1,A,Gold,61296
508,Female,Urban,Bachelor,2L-5L,0,4,9321,1,A,Gold,60576
1888,Male,Urban,Bachelor,2L-5L,1,7,3895,1,A,Platinum,48816
9760,Male,Urban,Others,5L-10L,1,1,6272,More than 1,C,Silver,87396
8583,Female,Rural,Bachelor,More than 10L,1,5,0,1,A,Silver,34872
46545,Male,Rural,High School,5L-10L,1,4,2892,More than 1,B,Silver,74028
18619,Male,Rural,Bachelor,More than 10L,1,1,0,1,A,Silver,52308
37791,Male,Urban,High School,More than 10L,1,1,0,1,B,Platinum,28800
6823,Female,Urban,Others,5L-10L,0,4,6860,1,C,Silver,33564
81858,Male,Urban,Bachelor,5L-10L,0,2,0,1,A,Silver,35916
60152,Female,Rural,High School,More than 10L,1,0,0,1,A,Gold,39276
46328,Male,Rural,High School,5L-10L,0,7,2285,More than 1,A,Gold,107508
36358,Female,Rural,Bachelor,5L-10L,0,2,5884,More than 1,A,Silver,73668
86705,Male,Urban,High School,5L-10L,1,4,5176,1,A,Gold,40656
67174,Female,Rural,Bachelor,5L-10L,0,6,4810,1,B,Silver,34584
57958,Female,Urban,Bachelor,<=2L,0,3,6010,More than 1,B,Gold,68364
77628,Female,Urban,High School,More than 10L,1,1,7641,1,A,Platinum,30000
84667,Female,Rural,Bachelor,5L-10L,1,0,0,1,A,Platinum,33384
4623,Female,Urban,High School,5L-10L,0,6,5681,1,A,Silver,46668
58675,Female,Rural,High School,2L-5L,0,4,5882,More than 1,A,Platinum,60216
71002,Male,Rural,High School,More than 10L,1,2,6801,More than 1,C,Platinum,105204
74786,Male,Urban,Bachelor,More than 10L,0,1,4530,1,A,Platinum,35988
47578,Female,Rural,High School,5L-10L,1,6,2487,More than 1,B,Gold,60540
73163,Male,Rural,Bachelor,5L-10L,0,6,2338,More than 1,B,Gold,101808
50812,Female,Urban,High School,5L-10L,1,5,4082,More than 1,A,Platinum,87996
75527,Male,Urban,High School,5L-10L,1,7,3047,More than 1,B,Silver,103920
23640,Female,Urban,High School,More than 10L,1,2,3608,1,A,Platinum,45588
35715,Male,Rural,Bachelor,More than 10L,1,6,2439,More than 1,A,Silver,69120
38357,Male,Rural,Bachelor,5L-10L,0,8,6792,More than 1,A,Gold,105468
24524,Female,Rural,High School,More than 10L,1,6,0,1,B,Silver,35148
17683,Male,Urban,Bachelor,5L-10L,0,3,8587,More than 1,B,Platinum,69204
32922,Male,Rural,Bachelor,5L-10L,1,8,3386,More than 1,A,Silver,101568
79259,Female,Urban,High School,2L-5L,0,6,7338,More than 1,C,Gold,60108
55413,Male,Urban,Bachelor,5L-10L,1,2,2520,More than 1,B,Platinum,75816
85192,Female,Rural,High School,5L-10L,0,0,0,More than 1,A,Platinum,69936
60136,Female,Urban,High School,More than 10L,0,2,18005,1,C,Platinum,47640
53822,Male,Urban,High School,2L-5L,1,3,5467,1,A,Gold,28704
53027,Male,Rural,Bachelor,5L-10L,1,4,2452,1,A,Platinum,95796
15730,Female,Urban,Others,5L-10L,0,5,4536,1,A,Silver,61944
26336,Male,Urban,High School,5L-10L,1,6,6296,1,C,Platinum,45720
54138,Male,Urban,Bachelor,2L-5L,1,7,0,More than 1,B,Gold,60456
74904,Female,Rural,Bachelor,5L-10L,1,0,2082,1,C,Gold,35760
32794,Male,Urban,High School,5L-10L,0,3,5384,More than 1,A,Platinum,66984
82185,Male,Urban,Bachelor,5L-10L,1,2,2163,1,A,Platinum,48732
15607,Female,Rural,High School,5L-10L,0,6,5889,More than 1,A,Platinum,67572
914,Female,Urban,High School,<=2L,1,5,0,1,A,Platinum,60072
88362,Female,Urban,High School,More than 10L,0,2,0,More than 1,B,Gold,73560
52970,Male,Urban,Bachelor,2L-5L,0,7,5324,More than 1,A,Gold,62892
7497,Female,Urban,High School,5L-10L,0,8,3823,More than 1,A,Platinum,93240
60281,Male,Urban,High School,2L-5L,1,6,6273,More than 1,A,Platinum,103104
62441,Female,Urban,High School,5L-10L,1,6,6749,More than 1,C,Platinum,100116
83239,Male,Rural,Bachelor,5L-10L,1,5,0,1,B,Silver,31536
68393,Male,Urban,Bachelor,5L-10L,1,5,6008,More than 1,C,Gold,107808
22926,Male,Urban,Bachelor,2L-5L,0,8,5550,More than 1,B,Gold,71352
64385,Male,Rural,Bachelor,More than 10L,0,8,4512,More than 1,B,Platinum,63084
44612,Male,Urban,Others,2L-5L,1,8,0,1,A,Gold,39768
58034,Female,Urban,High School,5L-10L,1,5,3543,More than 1,A,Platinum,108900
61085,Female,Rural,Bachelor,5L-10L,0,8,0,1,B,Silver,56952
13022,Male,Urban,High School,5L-10L,1,8,2551,1,C,Silver,35232
59058,Female,Urban,High School,5L-10L,0,2,2616,More than 1,A,Silver,96636
5687,Female,Urban,Bachelor,5L-10L,0,7,4824,More than 1,A,Platinum,103332
17788,Female,Rural,Bachelor,5L-10L,0,8,3655,1,B,Platinum,54528
51239,Male,Urban,High School,More than 10L,1,2,8840,More than 1,A,Platinum,106056
74571,Male,Rural,Bachelor,5L-10L,1,5,2116,1,A,Platinum,38808
12545,Male,Rural,Bachelor,2L-5L,1,7,3250,More than 1,B,Platinum,69300
17020,Female,Urban,Bachelor,5L-10L,0,5,9082,More than 1,A,Silver,113388
8728,Female,Rural,High School,More than 10L,0,7,2667,1,C,Silver,55992
27579,Male,Urban,Bachelor,2L-5L,1,3,3932,More than 1,B,Platinum,127152
83088,Female,Urban,Bachelor,5L-10L,0,6,2972,1,A,Platinum,50052
52610,Male,Urban,High School,2L-5L,0,5,3436,More than 1,A,Platinum,131952
78333,Male,Urban,Bachelor,2L-5L,0,1,8575,1,A,Silver,33840
15105,Female,Urban,High School,5L-10L,1,3,0,More than 1,B,Gold,96072
10874,Male,Urban,High School,5L-10L,1,3,7083,1,B,Silver,74028
44409,Female,Urban,High School,2L-5L,0,1,9820,1,A,Gold,49596
8204,Male,Urban,High School,2L-5L,0,0,0,1,A,Platinum,49260
22739,Male,Rural,Bachelor,5L-10L,1,4,0,More than 1,A,Platinum,64872
18765,Male,Rural,High School,5L-10L,0,6,0,1,C,Silver,33408
16710,Female,Rural,High School,2L-5L,1,8,0,More than 1,B,Platinum,71424
26469,Female,Urban,High School,5L-10L,1,8,4004,1,A,Platinum,32484
54638,Female,Rural,High School,More than 10L,0,6,0,1,A,Gold,50268
22980,Male,Urban,High School,5L-10L,0,5,5139,1,C,Silver,35676
37472,Female,Urban,High School,More than 10L,0,5,6549,More than 1,A,Gold,103932
37276,Female,Urban,Bachelor,2L-5L,1,7,6716,More than 1,A,Silver,49032
88275,Female,Urban,High School,2L-5L,0,5,5750,More than 1,A,Platinum,31308
18355,Female,Urban,High School,2L-5L,1,4,3462,More than 1,A,Platinum,88716
34247,Male,Urban,Bachelor,5L-10L,0,7,6794,More than 1,C,Gold,133548
35592,Male,Rural,Bachelor,2L-5L,1,4,0,More than 1,B,Silver,60204
59410,Male,Urban,High School,5L-10L,1,8,4015,1,A,Platinum,36660
64592,Female,Rural,High School,5L-10L,0,7,2906,More than 1,B,Platinum,73440
81068,Female,Urban,Bachelor,5L-10L,0,5,8144,More than 1,A,Platinum,93156
31662,Female,Rural,High School,5L-10L,1,3,3860,More than 1,B,Platinum,60024
52205,Male,Urban,High School,5L-10L,0,5,3534,1,A,Gold,66216
41337,Male,Urban,Bachelor,2L-5L,1,6,6863,More than 1,B,Gold,67212
37109,Female,Rural,High School,5L-10L,0,6,0,1,A,Gold,32664
51727,Female,Urban,High School,More than 10L,1,2,3620,More than 1,B,Platinum,72576
15959,Female,Rural,Others,5L-10L,1,8,5121,1,A,Silver,52548
89306,Female,Urban,High School,5L-10L,1,5,3879,More than 1,A,Gold,94644
74666,Female,Urban,High School,More than 10L,1,1,3144,More than 1,A,Platinum,61176
62396,Female,Urban,Bachelor,2L-5L,0,6,6526,More than 1,A,Silver,166656
53891,Female,Urban,High School,5L-10L,0,5,6624,1,A,Silver,49992
14647,Female,Urban,High School,5L-10L,0,7,6353,More than 1,A,Platinum,102228
15459,Female,Urban,Others,5L-10L,1,6,5582,1,A,Silver,29772
37702,Male,Urban,High School,More than 10L,1,8,4129,More than 1,A,Silver,103188
47988,Male,Rural,Bachelor,5L-10L,1,0,6053,1,B,Gold,55956
80866,Male,Rural,Bachelor,2L-5L,1,7,5600,More than 1,C,Gold,158100
15686,Female,Rural,Bachelor,5L-10L,0,2,0,More than 1,A,Silver,67476
20144,Male,Urban,Bachelor,5L-10L,0,7,5862,More than 1,A,Platinum,123432
56450,Male,Urban,Bachelor,5L-10L,1,7,3870,1,A,Platinum,52716
33058,Male,Urban,Bachelor,More than 10L,1,1,5790,1,A,Gold,38196
14596,Female,Urban,High School,5L-10L,1,1,5609,1,A,Gold,48396
40098,Male,Rural,High School,5L-10L,1,6,5647,1,B,Platinum,56616
19202,Male,Rural,Bachelor,More than 10L,0,2,5558,More than 1,A,Platinum,97968
53116,Male,Urban,High School,5L-10L,0,6,5526,1,A,Gold,32160
25385,Male,Urban,High School,5L-10L,1,4,3683,1,A,Silver,35580
36000,Female,Urban,Bachelor,<=2L,0,2,9160,1,B,Platinum,68352
56633,Female,Urban,High School,5L-10L,1,7,2554,More than 1,B,Platinum,65352
15413,Male,Urban,Bachelor,5L-10L,0,7,5002,More than 1,A,Platinum,122916
15163,Male,Rural,Others,2L-5L,1,8,0,1,B,Silver,70344
68156,Male,Urban,Bachelor,2L-5L,1,2,8793,More than 1,A,Gold,109404
43347,Male,Urban,High School,2L-5L,1,3,4960,1,A,Platinum,35004
4730,Female,Urban,Bachelor,<=2L,1,3,5437,1,A,Silver,50868
57168,Male,Rural,Bachelor,5L-10L,0,8,0,More than 1,B,Platinum,178056
27,Female,Urban,High School,2L-5L,1,7,3166,1,A,Platinum,48684
24492,Male,Urban,Bachelor,2L-5L,1,6,4118,1,A,Silver,36996
26835,Male,Urban,Bachelor,5L-10L,1,5,3968,More than 1,B,Silver,69684
45170,Male,Urban,Bachelor,2L-5L,1,6,5534,More than 1,A,Platinum,102600
75957,Male,Urban,Bachelor,5L-10L,1,6,3987,More than 1,A,Gold,68340
48322,Male,Rural,Bachelor,5L-10L,0,5,3263,1,A,Gold,32928
88936,Female,Urban,High School,5L-10L,0,1,3999,More than 1,A,Gold,60972
36977,Female,Urban,High School,2L-5L,0,3,10631,More than 1,A,Platinum,98784
51214,Male,Urban,Others,2L-5L,1,7,2218,1,B,Silver,63324
86159,Female,Urban,High School,5L-10L,0,2,3372,More than 1,A,Gold,74400
13181,Male,Urban,High School,5L-10L,1,6,2597,More than 1,A,Platinum,93444
35997,Male,Urban,High School,More than 10L,1,2,2210,1,B,Silver,54984
17982,Male,Urban,High School,2L-5L,1,8,0,More than 1,B,Gold,64920
39572,Male,Urban,Bachelor,5L-10L,0,5,5936,1,A,Gold,34728
72770,Male,Urban,High School,2L-5L,0,6,5668,1,A,Platinum,31248
46756,Male,Urban,Bachelor,5L-10L,1,2,5073,1,A,Silver,37740
71957,Male,Rural,Bachelor,5L-10L,0,7,5239,More than 1,B,Silver,73956
68360,Male,Rural,High School,5L-10L,1,8,5396,1,A,Platinum,52320
23055,Male,Rural,Bachelor,5L-10L,0,2,11495,More than 1,A,Platinum,108000
4929,Female,Urban,High School,2L-5L,1,6,12560,1,A,Platinum,47760
31119,Female,Urban,High School,More than 10L,0,4,6668,1,A,Platinum,35568
42098,Male,Urban,High School,5L-10L,1,8,6648,1,A,Platinum,65016
68125,Female,Urban,High School,5L-10L,0,5,3808,More than 1,A,Gold,138792
69001,Female,Rural,High School,5L-10L,1,1,3218,More than 1,A,Platinum,63660
76810,Female,Rural,High School,2L-5L,0,7,0,More than 1,B,Platinum,75156
21548,Male,Urban,Bachelor,More than 10L,1,8,5817,More than 1,A,Platinum,90156
50860,Female,Rural,Bachelor,5L-10L,0,4,4907,More than 1,C,Gold,65868
11581,Male,Urban,Bachelor,More than 10L,1,1,2755,1,A,Platinum,33912
87445,Male,Urban,High School,5L-10L,1,7,2543,More than 1,B,Platinum,49800
74228,Male,Urban,High School,2L-5L,0,3,5742,More than 1,A,Gold,194808
4958,Male,Rural,Bachelor,More than 10L,1,4,3680,More than 1,A,Silver,94296
7079,Female,Urban,High School,5L-10L,1,6,3642,More than 1,A,Platinum,90264
16569,Male,Urban,High School,2L-5L,1,1,2067,1,A,Silver,40356
76397,Male,Urban,High School,5L-10L,1,1,5421,1,B,Gold,37440
71566,Male,Rural,High School,More than 10L,1,4,0,1,C,Platinum,46224
46087,Male,Rural,Bachelor,2L-5L,0,6,4910,More than 1,A,Platinum,64668
80236,Female,Urban,High School,More than 10L,0,5,7752,More than 1,A,Gold,112548
52421,Female,Urban,High School,5L-10L,1,4,11158,More than 1,B,Platinum,110556
46885,Male,Urban,High School,5L-10L,0,4,9378,More than 1,A,Platinum,123024
37552,Male,Rural,High School,5L-10L,1,6,0,1,A,Silver,34056
69743,Male,Rural,High School,5L-10L,1,0,0,1,A,Platinum,51780
4821,Female,Rural,Others,5L-10L,0,5,4898,1,A,Gold,35556
1684,Male,Urban,High School,5L-10L,1,8,5407,1,A,Platinum,35976
36015,Female,Urban,Bachelor,More than 10L,0,8,20891,More than 1,A,Platinum,75672
50113,Male,Rural,High School,5L-10L,1,4,0,More than 1,B,Platinum,257748
11639,Female,Urban,Bachelor,5L-10L,0,1,3800,More than 1,A,Silver,139644
36191,Male,Urban,Bachelor,5L-10L,0,1,5594,1,A,Gold,35940
5920,Male,Rural,Bachelor,More than 10L,1,5,0,More than 1,B,Platinum,69816
63824,Male,Rural,High School,5L-10L,1,3,0,1,A,Gold,30504
37208,Male,Rural,Bachelor,More than 10L,1,6,2154,More than 1,B,Platinum,68052
3773,Male,Rural,Bachelor,5L-10L,1,0,0,More than 1,B,Silver,70308
36377,Male,Urban,High School,5L-10L,0,8,9983,More than 1,A,Platinum,301020
43394,Male,Rural,Bachelor,More than 10L,1,6,2865,More than 1,B,Silver,72384
60618,Male,Rural,Bachelor,2L-5L,0,8,2816,More than 1,B,Platinum,70524
4171,Female,Urban,Bachelor,<=2L,0,3,5875,More than 1,A,Silver,161472
5146,Male,Rural,Bachelor,5L-10L,0,8,0,1,A,Platinum,41748
6117,Female,Rural,High School,More than 10L,0,1,0,1,B,Silver,59016
67741,Female,Rural,Bachelor,More than 10L,1,7,2529,More than 1,A,Platinum,68448
50282,Male,Urban,Others,2L-5L,0,7,7139,1,B,Platinum,54084
84048,Female,Urban,High School,2L-5L,0,6,3669,1,A,Platinum,49596
40274,Male,Rural,High School,5L-10L,0,5,2427,1,B,Platinum,56460
10595,Female,Urban,Others,2L-5L,0,7,5407,1,B,Platinum,34344
84267,Male,Urban,High School,5L-10L,0,3,0,1,A,Gold,70440
825,Female,Rural,High School,5L-10L,1,2,2245,1,A,Silver,50100
83524,Female,Urban,High School,5L-10L,1,4,2067,1,A,Platinum,32772
67680,Female,Rural,Bachelor,More than 10L,1,7,2943,More than 1,B,Silver,63240
66923,Male,Rural,High School,More than 10L,1,3,0,1,B,Platinum,31896
17547,Male,Urban,Bachelor,2L-5L,1,5,5290,1,A,Silver,34368
60021,Male,Urban,High School,5L-10L,1,4,6477,More than 1,A,Platinum,107880
10370,Female,Rural,High School,5L-10L,0,1,3649,1,C,Platinum,35364
65279,Male,Urban,High School,5L-10L,1,2,3063,More than 1,B,Silver,95784
46280,Male,Urban,High School,More than 10L,0,2,10436,More than 1,A,Gold,102960
83186,Male,Rural,Bachelor,5L-10L,1,8,2829,1,A,Platinum,53820
69754,Male,Rural,Bachelor,5L-10L,0,5,6725,1,A,Platinum,38196
5575,Male,Urban,Bachelor,2L-5L,1,8,5952,More than 1,A,Platinum,70608
8522,Male,Urban,High School,5L-10L,1,5,6497,1,A,Platinum,63480
16712,Female,Urban,Others,More than 10L,1,4,2092,More than 1,B,Silver,66540
12398,Female,Urban,Bachelor,More than 10L,0,5,7457,More than 1,B,Silver,107160
82690,Male,Urban,High School,5L-10L,1,1,9555,More than 1,A,Silver,139788
36372,Female,Rural,High School,2L-5L,1,5,2593,More than 1,B,Silver,65952
86684,Male,Rural,High School,5L-10L,1,3,0,1,A,Platinum,30924
22348,Female,Urban,Bachelor,5L-10L,1,1,2491,1,A,Platinum,70176
55923,Male,Rural,Bachelor,5L-10L,0,1,0,1,A,Silver,43512
72255,Female,Urban,Bachelor,5L-10L,1,2,5466,More than 1,A,Platinum,71808
69930,Male,Rural,Bachelor,2L-5L,1,5,0,1,B,Silver,32412
51323,Male,Rural,High School,5L-10L,1,5,11374,1,A,Platinum,50736
68119,Female,Rural,Others,5L-10L,1,0,0,1,A,Gold,64236
10357,Male,Urban,High School,More than 10L,1,4,5677,1,B,Silver,36588
70628,Male,Urban,Bachelor,2L-5L,1,3,7704,1,A,Silver,33684
1844,Male,Urban,High School,2L-5L,1,5,3993,More than 1,A,Gold,95460
70927,Female,Rural,Bachelor,5L-10L,0,6,15111,More than 1,B,Gold,106092
68617,Female,Rural,Others,5L-10L,0,2,6524,More than 1,A,Gold,53256
21124,Female,Urban,Others,More than 10L,1,1,3358,1,B,Gold,34272
24021,Female,Urban,High School,More than 10L,1,0,4684,1,A,Platinum,32736
7549,Male,Urban,High School,5L-10L,1,5,4336,More than 1,A,Platinum,87492
62434,Female,Urban,High School,5L-10L,0,2,7269,1,A,Gold,61140
16905,Male,Rural,High School,5L-10L,1,4,2336,More than 1,B,Platinum,93972
32167,Male,Urban,Bachelor,5L-10L,1,2,0,1,A,Gold,33984
51532,Male,Rural,High School,5L-10L,0,2,5157,1,A,Gold,54108
68919,Male,Urban,High School,2L-5L,1,3,4161,More than 1,B,Silver,73296
51483,Female,Urban,Bachelor,5L-10L,1,7,6730,1,A,Silver,64848
40348,Female,Urban,Bachelor,2L-5L,0,6,8153,More than 1,C,Platinum,373824
61082,Male,Urban,Bachelor,5L-10L,1,7,4237,More than 1,A,Platinum,130980
77945,Female,Urban,High School,5L-10L,1,2,11085,1,A,Platinum,53028
39090,Female,Urban,Bachelor,More than 10L,0,3,4989,More than 1,A,Silver,65232
43556,Female,Urban,High School,2L-5L,1,2,2349,1,B,Platinum,33384
47129,Male,Urban,High School,More than 10L,1,3,4413,More than 1,A,Platinum,66840
9432,Male,Rural,High School,5L-10L,1,6,3672,More than 1,B,Gold,59196
45160,Female,Rural,Others,5L-10L,0,5,4423,More than 1,B,Silver,154500
66805,Male,Urban,Bachelor,More than 10L,1,4,0,More than 1,B,Platinum,61692
45464,Male,Rural,High School,5L-10L,0,1,3935,More than 1,C,Platinum,89040
58726,Female,Urban,Bachelor,5L-10L,0,4,2137,More than 1,A,Gold,94560
82328,Male,Urban,Bachelor,5L-10L,1,2,5359,1,C,Gold,51936
12743,Female,Rural,Bachelor,More than 10L,1,7,0,More than 1,B,Gold,73464
12786,Female,Urban,Bachelor,2L-5L,0,7,5687,1,A,Platinum,32172
63366,Male,Rural,High School,5L-10L,0,6,4351,1,B,Silver,47328
61999,Female,Urban,High School,2L-5L,0,6,9617,1,A,Platinum,54780
1118,Male,Urban,Bachelor,5L-10L,1,2,3902,1,B,Gold,56652
64342,Male,Urban,Bachelor,5L-10L,0,4,7083,More than 1,A,Platinum,98772
47237,Male,Rural,Bachelor,More than 10L,0,5,3642,1,A,Platinum,57240
34130,Female,Urban,High School,5L-10L,0,7,6001,1,A,Gold,63540
32059,Female,Urban,Others,More than 10L,1,6,0,1,B,Platinum,43512
68670,Male,Urban,Bachelor,5L-10L,0,3,6821,More than 1,A,Gold,119136
88874,Female,Urban,High School,2L-5L,1,6,5908,1,C,Silver,34548
